word,tag
ato,kn
lucha,kn
yett,kn
mundae,kn
hogho,kn
lawde,other
lowdy,other
ningi,kn
muchodu,kn
suman,name
madaka,kn
pramlom,kn
vakata,other
yanu,kn
gutu,kn
nige,kn
kashi,kn
achama,kn
aragodaytya,kn
helbekagithu,kn
madthidhvi,kn
habiprya,kn
hadu,kn
hontra,kn
sunami,kn
helaru,kn
chul,kn
saitiya,kn
thagotiya,kn
sakidare,kn
madogilla,kn
riliss,other
agoythala,kn
arkondre,kn
ayain,kn
demoralizing,en
andbittu,kn
taldengtane,kn
heltira,kn
huryute,kn
henmaddodu,kn
ednella,kn
flaps,en
maddi,kn
tuppa,kn
hirtavne,kn
yapppa,kn
karmakanda,kn
tiklandhu,kn
himse,kn
eetaraha,kn
heltane,kn
sikadre,kn
higga,kn
mugga,kn
hodithare,kn
kone,kn
aviveki,kn
shobakka,kn
nekku,kn
fireing,en
etru,kn
adukye,kn
sersokondu,kn
agye,kn
hitkond,kn
rupa,kn
magnye,kn
dia,other
nengenu,kn
tivella,kn
kodokye,kn
hacchu,kn
bedelli,kn
soot,other
hogthya,kn
nengye,kn
makllu,kn
makallu,kn
hutsthiya,kn
chappllie,kn
hakooo,kn
shirtu,en-kn
hel,kn
vanthe,kn
hod,kn
lilla,kn
allva,kn
dedre,kn
helthida,kn
nevye,kn
dye,en
evella,kn
betu,kn
hedkondu,kn
hodye,kn
koo,en
sulla,kn
odittbana,kn
subaru,kn
posters,en
matadod,kn
tagobedi,kn
gotu,kn
gouravanu,kn
alagod,kn
aglila,kn
nodtira,kn
yarlu,kn
erbeka,kn
yalrugu,kn
womans,en
annod,kn
nodod,kn
melu,kn
actres,en
nijaaa,kn
thane,kn
nodtaare,kn
ankondidaare,kn
swarna,kn
ramayana,name
agidini,kn
benninde,kn
biddu,kn
avligu,kn
ivna,kn
nenpaglilla,kn
mathadteda,kn
adidree,kn
hodithe,kn
hodidhiya,kn
neinge,kn
batige,kn
kaas,other
nodidya,kn
kittogiro,kn
husaar,kn
inond,kn
keyyode,kn
quarter,en
hodkondu,kn
kushka,other
tinkondu,kn
madilali,kn
malaguye,kn
nanamma,kn
kelkondu,kn
tikla,kn
modul,kn
matado,kn
athe,kn
avasyakatene,kn
iddilla,kn
bairi,kn
anbeda,kn
abimaana,kn
adunna,kn
kalkobedi,kn
thula,kn
mul,kn
bagged,en
yaen,kn
maadtaaroo,kn
ennod,kn
sulimagana,kn
ninmoun,kn
ninagkyak,kn
henna,kn
madatar,kn
anastilla,kn
huttibandru,kn
kudala,kn
kittgollak,kn
oukat,en
nyag,en
bosadi,en
mabba,other
athige,kn
mukalyage,kn
turaktini,kn
iragilla,kn
yenare,kn
evatta,kn
chappali,kn
hachhi,kn
tiddya,kn
superhagi,en-kn
thinda,kn
gourav,name
reel,en
bidkond,kn
aadbedri,kn
heltavne,kn
magnige,kn
deformation,en
kalsbeku,kn
prasanna,kn
agantha,kn
samskruthi,kn
halu,kn
avldu,kn
ivrdu,kn
yavglu,kn
mentluuu,en-kn
hucchanna,kn
agreed,en
ugdidira,kn
tiluvalike,kn
maatado,kn
meter,en
ilweno,kn
rodalle,kn
biltawe,kn
bichidre,kn
madodo,kn
gandhu,kn
bhikshe,kn
yeth,kn
currect,en
sulaymaniyah,name
suman,name
lovedae,en-kn
bala,kn
lauda,other
daya,en-kn
sensor,en
mandalige,kn
kelbahdu,kn
cinemada,en-kn
hakbahdu,kn
ketdagi,kn
sooolemagnige,kn
tinno,kn
annakke,kn
tappagutte,kn
kaaveri,name
sayuve,kn
iddhidhre,kn
thorsthirlilla,kn
chagiro,kn
adhikke,kn
baiya,kn
nevelodu,kn
sadhane,kn
kantri,kn
despens,en
hoccha,kn
idyallo,kn
eivaga,kn
yellinda,kn
muckondo,kn
sumana,name
erdo,kn
kodabeda,kn
heludnaa,kn
hucchaa,kn
tagadu,kn
nodona,kn
hentige,kn
sachathara,kn
mathadtane,kn
kittogiroo,kn
mathgu,kn
antiyallo,kn
nodidiyono,kn
chuthya,kn
hegthegdru,kn
houseful,en
aaga,kn
huccharilvo,kn
ninobne,kn
matadodna,kn
himans,name
serko,kn
ಮಗನ,kn
gotagbeku,kn
beldiro,kn
matadtidane,kn
sullemagane,kn
hudo,kn
makle,kn
padthare,kn
heego,kn
hengo,kn
corct,en
vyre,other
go,en
sakappa,kn
maharaya,kn
astound,kn
bereyavrge,kn
thuthu,kn
madke,kn
kodtiyalla,kn
loser,en
helthirod,kn
ugdidya,kn
katrisakthini,kn
sikidre,kn
lowdae,kn
erulli,kn
kathrusu,kn
kochakothini,kn
groot,en
unnakke,kn
barthiya,kn
avagaithe,kn
soolemagne,kn
cinemakke,en-kn
kottaddu,kn
gottunttu,kn
kajji,kn
nodunu,kn
kachad,kn
saysbeku,kn
mang,kn
masal,kn
idhbidu,kn
sulamagana,kn
nanamanaga,kn
kalaso,kn
ammannak,kn
kaya,kn
elvaa,kn
cinemaa,en-kn
bagu,kn
hidi,kn
seeda,kn
hogoo,kn
nannaganne,kn
chapper,kn
chenai,location
gallanna,kn
bitree,kn
ediyda,kn
ellanu,kn
aaveshakke,kn
sigodu,kn
heldalla,kn
elodu,kn
janagale,kn
kettadu,kn
adr,kn
kadege,kn
ogtare,kn
kanale,kn
sikka,kn
madatavale,kn
hudagir,kn
halamadidiya,kn
bidate,kn
inobar,kn
yekta,kn
madgiddi,kn
nimans,kn
admit,en
mathaddhre,kn
saithan,kn
deverse,en
naaniga,kn
aakada,kn
anthidde,kn
aakidira,kn
impractical,en
thikka,kn
tholdhuu,kn
neerna,kn
kudiyo,kn
kola,kn
agtya,kn
mathdilla,kn
illandre,kn
tegi,kn
ignorant,en
kiyyalaadre,kn
daaril,kn
adrind,kn
janrn,other
avrivrn,other
teeke,kn
ninnantavninda,kn
industryg,en
labha,kn
maryadhe,kn
ellidaal,kn
nodogo,kn
avln,kn
cinemq,en
daaaril,en
youthn,en
berevrbagge,kn
corett,en
gargas,kn
ashraf,name
ammanige,kn
keydirbeku,kn
mentalu,en-kn
sayi,kn
keydidyo,kn
ivnelli,kn
gandsu,kn
ivnalla,kn
huchhu,kn
dulla,kn
hada,kn
permanent,en
naige,kn
hodidage,kn
hoditene,kn
tegeyo,kn
helkodtivi,kn
tegyo,kn
katkondidiyeno,kn
bevaru,kn
beeru,kn
kanolo,kn
kasugu,kn
andh,kn
tunae,kn
takathidre,kn
ninth,en
hetara,kn
thuuu,kn
syatad,kn
samanaa,kn
moveis,en
ollele,kn
tullige,kn
kalavidaru,kn
maathado,kn
avrella,kn
psycho,en
haakbeku,kn
anthyala,kn
jool,en
ivalu,kn
udaru,kn
agu,kn
versa,en
kasthuri,kn
nevaasa,kn
chaithra,name
sullenberger,kn
kuduk,kn
sulemagunna,kn
avrenadru,kn
thayina,kn
keydidra,kn
nimmavvan,kn
thullige,kn
courtige,en-kn
thagondogi,kn
thorsu,kn
yeardu,kn
kanendha,kn
blody,en
hendthin,kn
kaithiya,kn
puje,kn
eddind,kn
eddange,kn
akkun,kn
henmaklana,kn
sum,en
agideeni,kn
agoythallo,kn
neenond,kn
myale,kn
ilidu,kn
bandavna,kn
manusya,kn
erthave,kn
opkolde,kn
madolla,kn
kaldindallu,kn
ninnammam,kn
tullana,kn
keyya,en-kn
huchhan,kn
tunnel,en
ninnakaan,kn
bodsu,kn
sakkathagide,kn
yenthu,kn
byada,kn
urko,kn
neeuu,kn
pinyle,en
kudibekanna,kn
ugithare,kn
thadi,kn
saaythiya,kn
saythiya,kn
kododh,kn
vodko,kn
yakadalli,kn
hodkonthiya,kn
barthene,kn
heru,kn
dood,kn
cctv,en
footage,en
hede,kn
torstiya,kn
iddang,kn
nettage,kn
tagiyad,kn
tagyaku,kn
sirge,en-kn
hellilla,kn
ulkonde,kn
keyadh,kn
haktidde,kn
tayan,kn
huchi,kn
ninenadru,kn
shenda,kn
madbedtidvi,kn
muthigina,kn
ashaya,kn
ilwo,kn
hucvha,kn
tilsbitru,kn
thirpe,kn
bewarsi,kn
enik,kn
hudukondbandi,kn
hakollo,kn
thinthya,kn
attadskonde,kn
hodiyadu,kn
magaga,kn
yarare,kn
thinasaro,kn
kandano,kn
illo,kn
hadargiti,kn
teamnavarege,en-kn
kelakatana,kn
hugi,kn
spoilers,en
addhuri,kn
puttu,kn
soolemagnige,kn
helldrali,kn
thapa,kn
bolimaganathra,kn
kadige,kn
kasu,kn
antane,kn
ಇವನ,kn
yelodu,kn
vedantha,name
ninammun,kn
ninyak,kn
unnok,kn
adithya,name
bolimagne,kn
hakolde,kn
annun,kn
nimmavun,kn
thulge,kn
yetta,kn
nimmavunna,kn
galindane,kn
yeshtond,kn
halagtidare,kn
yengitu,kn
ahh,kn
madbut,kn
ninun,kn
nodkond,kn
bigbosss,en
contestents,en
haladru,kn
mathaduve,kn
adikintha,kn
sigako,kn
nara,kn
kuydbudtini,kn
naalk,kn
madhve,kn
hudugeer,kn
aagthini,kn
adhh,kn
aadhmele,kn
yaavdho,kn
maathadtha,kn
kithodh,kn
nudity,en
thilkondu,kn
opkondu,kn
hudgirna,kn
maddnalla,kn
logical,en
naavgalu,kn
bevarsigalge,kn
ondasht,kn
hethirode,kn
helthirodhe,kn
prethi,kn
avashykathi,kn
mathadirodralli,kn
adhunna,kn
ado,kn
hucchatakke,kn
maddange,kn
jagadalli,kn
nintu,kn
tappe,en
hechagi,kn
route,en
hogilla,kn
annavure,kn
opkoltare,kn
kedskolta,kn
edhira,kn
hiditu,kn
horskond,kn
amale,kn
cinemas,en
tempered,en
saytave,kn
oppkadalve,kn
matadodalla,kn
thulitini,kn
bartidivi,kn
yaval,kn
yavalno,kn
yarjotheno,kn
madtidivi,kn
hol,kn
bitkond,kn
hodado,kn
madidya,kn
madidyeno,kn
mathadoke,kn
bandidya,kn
dooligu,kn
neetag,kn
madkontare,kn
dengtare,kn
baadshah,kn
amikko,kn
amikkond,kn
kodustya,kn
sperm,en
hutdone,kn
krlelidna,other
bhosudi,kn
son,en
minda,en
ishtond,kn
urkontidya,kn
gubaald,kn
mathadoki,kn
ellitu,kn
teather,en
nigradudre,kn
huttlillanusteni,kn
madudmele,kn
yougyate,kn
idakinta,kn
mathugalu,kn
attadsi,kn
idiyeno,kn
cinemagalu,en-kn
nodidiya,kn
hucchh,kn
dilog,en
madhaga,kn
wade,kn
murnalku,kn
madbitre,kn
kiladina,kn
hartahagute,kn
hogbitu,kn
hochane,kn
hudhara,kn
hagtiya,kn
doesnt,en
tree,en
humanity,en
reproduce,en
virgin,en
satisfying,en
prathiyobba,en
kannadigana,en-kn
anyways,en
africa,location
ninduu,kn
yes,en
huchhaa,kn
urgently,en
madidyny,kn
kelsidyny,kn
kaliwood,en
thaliwood,en
thadkoleke,kn
ninganthu,kn
thra,kn
heorigu,kn
helthane,kn
lovede,en-kn
makka,kn
mathadok,kn
arahathe,kn
phenyl,en
akhila,name
brahmanda,kn
abhimaanigala,kn
saint,en
helilwa,kn
nodbittu,kn
belyodu,kn
beliyolla,kn
srimannarayana,name
standards,en
mathadiya,kn
tholkole,kn
nodbeda,kn
fall,en
dudidu,kn
kettavn,kn
yastu,kn
yalthyo,kn
suntaragali,kn
pshyco,en
thukkaalo,kn
sooole,kn
magnee,kn
ninaman,kn
soolle,kn
appanguttidh,kn
maath,kn
huchanna,kn
yavattigu,kn
innobbara,kn
kettadage,kn
handsu,en-kn
idli,kn
hadakattyan,kn
modal,kn
kummi,kn
avvan,kn
ninagu,kn
mallikarjun,kn
nimvn,kn
kaiya,kn
dengiddu,kn
sakagilva,kn
kaisbeka,kn
avvaga,kn
hidiyanga,kn
hattanant,kn
huttiddu,kn
avva,kn
avvana,kn
heltala,kn
carrectage,en-kn
vikas,name
gowdananta,kn
mejesti,kn
hottel,en
huddhonge,kn
talekedskobeda,kn
reple,en
atadona,kn
ninnammanna,kn
akkanna,kn
venkathatra,kn
kalso,kn
hudgurge,kn
ninnappankinta,kn
kettonu,kn
vikasa,kn
wisely,en
hurts,en
obuse,en
mathabeda,kn
edeyalla,kn
durham,kn
naaa,kn
karsalva,kn
ganesh,name
karisi,kn
welcome,en
majatalkies,en-kn
vaddu,kn
pawana,kn
prthapa,kn
actrs,en
karsi,kn
kabaddi,kn
players,en
agiruthe,en
srujana,kn
lokesha,name
bandidru,kn
thorisle,kn
barbak,kn
innomme,kn
cinderella,en
otta,kn
surjan,kn
smore,en
plsssss,en
wasted,en
tackies,en
bandella,kn
suja,kn
mattomme,kn
sirna,en-kn
sif,en
gayathri,kn
kanapa,kn
buster,en
unseason,en
akiri,kn
mugidmele,kn
thorsiii,kn
takiesssss,en
adds,en
baidu,kn
manon,kn
samyuktha,kn
varma,kn
drug,en
avinash,name
malvika,name
thomba,en
ravishankar,name
helale,kn
villains,en
bijumennon,kn
radika,name
helalle,kn
ajay,name
raghuvaran,name
atul,name
waif,en
bhoomi,kn
outlook,en
kinnari,kn
aishwarya,name
hamsalekha,kn
thankfull,en
tonde,kn
hanninata,kn
noodu,kn
maatadu,kn
shingles,en
cure,en
destroyed,en
arose,en
tomb,en
heaven,en
believers,en
alive,en
doddavara,kn
guna,kn
tqqq,en
praying,en
lord,en
wants,en
sing,en
naadalli,kn
banning,kn
prayers,en
severed,en
attachment,en
trayambakam,en
yajamahe,kn
sugandhim,kn
pushti,kn
vardhanam,kn
oorvaruka,kn
bandhanan,kn
mruthyor,kn
muksheeya,kn
yetehe,kn
sahasramayutham,name
paasha,kn
marthyaya,kn
hanthave,kn
taan,en
yagnyasya,kn
maayaya,kn
sarva,kn
yajaamahe,kn
mrutyave,kn
swaaha,kn
swaaaha,kn
lam,kn
husharaagli,kn
air,en
saree,en
carkusha,kn
kushe,kn
bubbly,en
situations,en
tenderly,en
enacted,en
pudukkottai,kn
couples,en
jotejoteyali,kn
sereal,en
extend,en
paadhudu,kn
paadhadhukkaparam,kn
ippa,kn
pidikkala,kn
avalo,kn
nalla,kn
irukku,kn
enthan,kn
ponvasantham,kn
bite,kn
kutty,kn
aasai,kn
artis,en
performing,en
repeat,en
teriyuma,kn
yaravutu,kn
sollunga,kn
yoshitha,name
vizag,en
sunkara,en
rajamandry,name
pem,kn
serail,kn
hrs,en
bangles,en
proposed,en
proposing,en
puts,en
size,en
thriller,en
aarya,en
niku,kn
cheyanu,kn
chethiki,kn
gajulu,kn
vesi,en
abhadam,name
cheppina,kn
nuvvu,kn
okate,kn
kani,kn
vesetapudu,kn
okati,kn
guda,kn
enti,kn
chethulu,other
avatam,kn
miku,kn
gantalu,kn
kunapuli,kn
bangle,kn
calling,kn
transaction,en
banging,en
maduram,kn
ravataniki,kn
kanisam,kn
avuthundhi,kn
rubber,en
lagging,en
thodu,kn
sravanthi,kn
bangel,en
shivering,en
hourss,en
salah,kn
avoiding,en
travel,en
traveling,en
window,en
offer,en
confused,en
tries,en
anus,en
fails,en
helps,en
aysha,name
tnku,en
challange,en
gokidi,kn
reviews,en
neevuyavaaga,kn
baruttira,kn
sadakauttirutteve,kn
doddamattakke,kn
hogabeku,kn
embude,kn
dressing,en
meeraji,name
bagalkot,location
jyoti,kn
yamars,kn
bardu,kn
rahasya,kn
bantri,kn
madtiri,kn
haktiri,kn
berene,kn
smuggling,en
madvage,kn
kiwi,en
huva,kn
itkondage,kn
kantiva,kn
nomge,kn
tests,en
chanagiruva,kn
patra,kn
kodabedi,kn
thorustira,kn
enneno,kn
kaka,other
replaced,en
msy,en
discontinue,en
erali,kn
parpet,en
chenge,en
nododilla,kn
interest,en
irolla,kn
sirimane,en-kn
replace,en
creator,en
plzzzzzz,en
sambandaneilla,kn
anusiri,name
maadbedy,kn
plzzzzzzzzzzzzzz,en
kanmundide,kn
dayvittu,kn
madbidi,kn
ishtanu,kn
jotheyali,kn
madsi,kn
sirimaneyagi,en-kn
misetably,en
shoe,en
seripusly,en
thagond,kn
naw,kn
daravena,kn
thapade,kn
nodthive,kn
seremaneyavare,kn
erle,kn
chanagerothe,kn
nodudeke,kn
pathrke,kn
supargerothe,en-kn
chenj,kn
beri,kn
yarubeda,kn
anune,kn
natinu,kn
higiruva,kn
anunune,kn
hirli,kn
anuu,name
nodala,kn
vusharu,kn
mechuvanta,kn
dong,en
anh,kn
evari,kn
erabiku,kn
jagakke,kn
berevru,kn
baroke,kn
nettug,kn
hakri,kn
lla,kn
tragic,en
craze,en
filims,en
madakagala,kn
hodtha,kn
bheku,kn
bherebheda,kn
helutta,kn
ishtar,kn
seriyal,en
erala,kn
ogutu,kn
plees,en
holledaytu,kn
madtale,kn
doggy,en
mankind,kn
trained,en
wld,en
grown,en
overload,en
capacity,en
kilo,en
health,en
tinnallu,kn
neyatege,kn
maratiii,kn
continuously,en
aryavadran,kn
koleyagodu,kn
mukhadalli,kn
kanthideve,kn
adakkagi,kn
marati,kn
kannad,kn
siriel,en
avamana,kn
character,en
disappoint,en
betrayal,en
andrene,kn
pritige,kn
audian,en
aryanu,kn
oleyavaru,kn
maathadi,kn
chanage,en
nodokobako,kn
anothey,kn
nama,kn
withanu,en-kn
brush,en
dashan,name
mikilu,kn
ttatto,en
tregedy,en
thar,en
teached,en
apaanige,kn
takka,kn
newu,en
mᴀᴛᴛᴇ,kn
ʏᴀᴀᴋᴇ,kn
ᴛɪᴛᴇʟ,en
ɴᴀʟʟɪ,kn
ᴇɴᴏ,kn
ʜᴀᴋɪᴅʀᴀᴀ,kn
yᴀᴋᴇ,kn
tandege,kn
yante,kn
vantage,kn
agene,kn
thandege,kn
thapagala,kn
rethinalle,kn
belesiddare,kn
thakka,kn
thaige,kn
veenish,name
familyna,en-kn
chaleging,en
sony,en
bosa,kn
san,kn
ondaadre,kn
blood,en
dboss,en
chenagilde,kn
chenagirbeku,kn
baysoru,kn
janagalige,kn
illed,en
annavr,kn
beliyodu,kn
bøśś,en
annana,kn
vinish,en
ondsati,kn
antare,kn
yelargu,kn
ondina,kn
vinesh,kn
thugudip,en
hulli,kn
hottelli,kn
hulline,kn
huttadu,kn
sumnena,kn
avrunu,kn
yajamana,kn
thakkada,kn
hakirdanne,kn
haktira,kn
adakkene,kn
hogbitiyaaaa,kn
hushruuu,kn
avana,kn
vineesh,name
rithinalle,kn
bellsidare,kn
honest,en
parsun,kn
yajamanane,kn
joniyar,kn
madalillndu,kn
asth,kn
bossssssssss,en
gotetide,kn
edrali,kn
vala,kn
andri,kn
kadmena,kn
joiner,en
helikeli,kn
perumavbjigfgghyhdchxggyiszcgdfvhujhkcz,other
dgdfgjvl,other
umal,en
nivo,en
paddati,kn
bøss,en
appanathe,kn
eshte,en
rati,kn
hotteli,kn
huline,kn
huttodu,kn
avrage,kn
estate,kn
bossdh,en-kn
madirorige,kn
ganda,kn
adodu,kn
sahaja,kn
ennobara,kn
mathadodake,kn
nodkolodhu,kn
yeshte,kn
adidru,kn
thapanu,kn
madadhe,kn
practical,en
madidhu,kn
erbedi,kn
yavttu,kn
bereyagoke,kn
chanse,en
ill,kn
chenagirodanna,kn
kalili,kn
ovana,kn
ellabeku,kn
kotidhane,kn
nemmadhi,kn
nammadhi,kn
erisa,kn
bhuddhi,kn
hoteli,en
hutodu,kn
sahane,kn
kalisiro,kn
dachhu,kn
iratare,kn
thandeghe,kn
lvly,en
hoteyalli,kn
appanige,kn
eastadru,kn
heegeerali,kn
rajan,kn
yuvarajane,kn
uttodu,kn
gowdhru,kn
gathu,kn
angee,kn
offupbypu,en-kn
grets,en
dugudipa,kn
ideol,en
hakki,kn
olledu,kn
iddali,kn
kettadhu,kn
joneyar,kn
celebreti,en
matadida,kn
edar,kn
odiro,kn
celebrati,en
youuuuuuuuuuu,en
bossss,en
babyyyyyy,en
dacchu,kn
take,en
mag,en
swabhav,name
olways,en
rockkk,en
heres,en
hakbeda,kn
appanante,kn
juniour,en
bradar,kn
bangaramma,kn
abhimaanigalige,kn
sangadavaru,kn
harshith,name
annovnu,kn
kettudaagi,kn
avnige,kn
vanish,en
belyo,kn
siri,kn
molakeyali,kn
bewarsigala,kn
heluve,kn
inondsala,kn
thardakbitini,kn
bossssssssssssdsd,en
mundenu,kn
maganagiru,kn
chamundeswari,kn
arshirvaada,kn
sadaa,kn
suberp,en
huttutte,kn
yavagamma,kn
agutthe,kn
vinesha,kn
vini,name
bsngari,kn
esteadru,kn
avrde,kn
gaja,kn
booooos,en
vinusha,name
thugudeepa,kn
otteli,kn
ottodhu,kn
kandro,kn
huttuthe,kn
ಆಲದ,kn
bôšś,en
dhaniraj,name
dhani,kn
rabart,en
muyal,kn
kutti,kn
payum,kn
puli,kn
nodigal,kn
oruthan,kn
mocktail,en
hamma,other
urvasi,kn
kaadalan,kn
premigale,en
violin,name
sreejith,en-kn
songsannu,kn
aplod,kn
agii,kn
chennaige,kn
prethige,kn
evattu,kn
erralla,kn
vadha,en
okk,en
vedenth,name
bgms,en
rajnandini,name
tula,other
pate,kn
vicky,name
arathi,name
amar,kn
adalla,kn
idira,kn
hari,name
aarti,name
viki,name
gootu,kn
gothidre,kn
bekagirodu,kn
anjan,name
kadal,other
asai,name
likely,en
tunes,en
kanu,kn
nannalle,kn
jothejotheyali,kn
versions,en
sounds,en
appji,name
biased,en
rames,kn
aravind,name
uttering,en
offered,en
courtesy,en
suhasini,name
bharati,name
sivaji,name
gemini,en
answer,en
blessing,en
matty,kn
bharthi,name
jody,kn
chitragalu,kn
barathi,kn
vishnuvardhan,name
familyyannu,en-kn
elder,en
chandana,kn
bcoz,en
rajakumar,name
vishnuvardan,name
bhasha,name
kalavidege,kn
dinadalli,kn
badukina,kn
madabekagittu,kn
tumbaaa,kn
huttid,kn
barati,kn
midam,en
mis,en
legend,en
visnhu,en
bharathi,name
unsru,en
appaji,kn
kodolo,kn
barthaide,kn
baayli,kn
barbardhu,kn
finished,en
unluck,en
daada,kn
boon,en
ananya,name
ನಟರ,kn
upload,en
vishuanna,name
sahasa,kn
shimha,kn
hemeya,kn
hero,en
appajji,kn
baggye,kn
savlpaa,kn
haeliraduuu,kn
enaaa,kn
haelbaekithuu,kn
puttintigowravam,name
drinking,en
exterdinary,en
visnu,name
apk,en
madhumathi,kn
mens,en
achari,kn
anukoolakagi,kn
episod,en
somshekar,name
shekar,name
vacancies,kn
dkd,en
vidiyos,kn
aarati,name
vikki,name
performance,other
war,en
vikram,name
dow,en
badluck,en
evl,en
happu,en
birthday,en
marrieng,en
supprrr,en
rachi,name
gove,en
bakavaas,en
seriyel,en
fancy,en
agla,kn
chanaag,kn
vedaanth,name
sunti,kn
shankaranige,kn
fevuret,en
sirieal,en
gattimels,kn
otherways,en
siriyalla,en
sireal,en
vandana,kn
bii,en
asha,name
thuuuu,kn
yappppppaaaaa,kn
unite,en
larger,en
saregama,kn
ull,kn
tollywood,en
shreya,name
ghoshal,name
deaf,en
saregamapa,kn
text,en
rech,en
melody,en
edera,kn
sweetest,en
sung,en
singing,en
ash,name
chingao,en
por,en
momento,en
pense,en
que,en
estaba,kn
llorando,kn
dioluge,en
blown,en
brfore,en
peacefully,en
beckon,en
slipping,en
myriad,kn
departs,en
delicate,en
outstretched,en
river,en
fills,en
ocean,en
allure,kn
consent,en
hundred,en
throbs,en
desire,en
inspires,en
profound,en
described,en
umpteen,en
favourably,en
commitment,en
vibrations,en
akatya,kn
bachana,kn
siseon,en
nooru,kn
janmaku,kn
melodious,en
aawaj,en
majaak,en
bravo,kn
innocently,en
liricks,en
hadirodu,kn
goshal,name
wawaw,en
succes,en
faking,en
skeptical,en
outright,en
accusing,en
scams,en
trouble,en
participant,en
songvice,en
vise,en
offff,en
matched,en
hecch,en
cozy,en
arent,en
wave,en
hour,en
silently,en
akhanand,kn
yek,kn
unplugged,en
gave,en
aapke,other
hoga,kn
whattay,en
millions,en
hence,en
dialog,en
hodri,en
channagirutte,en
fabbbbbb,en
install,en
shing,en
hadidri,en
praformence,en
skin,en
sings,en
haadi,kn
keerthiyannu,kn
kannadavanu,kn
yellara,kn
ashirvaada,kn
beleyuvanthe,kn
ashirvaadisali,kn
disliking,en
ghostly,kn
sarigamapa,kn
gottagilla,kn
contestant,en
beby,en
recorded,en
musician,en
recognize,en
truth,en
majics,en
sherya,name
fulfill,en
maadirodu,en
yaawa,en
cuteeeeeeee,en
ears,en
singin,en
hadidya,kn
atva,kn
hadidhidre,kn
superagirtittu,en-kn
chennal,en
ohhhhh,en
buetifull,en
descent,en
shaarade,en
sarkari,en
prathamika,en
shaale,en
kassrgodu,location
sang,en
vishnuvardhana,name
studies,en
banners,en
siima,en
nominees,en
playback,en
вєѕт,en
ρℓαу,en
ѕιηgєя,en
ραккα,kn
ιтѕ,en
αωѕσмє,en
minimal,en
concert,en
parikh,name
denying,en
signer,en
possibly,en
autotune,en
bull,en
finger,en
info,en
programmes,en
singers,en
arguing,en
knowing,en
fools,en
crossed,en
limits,en
syncing,en
jealous,en
nominated,en
sanjith,en
vidoe,en
kashish,kn
cursed,en
maa,en
amala,kn
mala,kn
sinchana,kn
bhatttt,name
movement,en
musicians,en
thise,en
medom,en
loveeeee,en
honey,en
supeb,en
viewer,en
hadi,kn
wha,en
nots,en
shreyagoshal,name
shraya,name
bohot,en
kehte,other
jaisi,other
dikhti,kn
ondsalnadru,kn
waav,en
peda,kn
adyav,name
iditavlooo,kn
voicee,en
encouragement,en
pack,en
vocal,en
biases,en
copying,en
shwas,en
larticipating,en
forvorite,en
sollu,kn
aapave,other
cheyyaledhani,other
ardham,other
haayaadha,kn
allave,kn
maayaadha,kn
kanasinalli,kn
serale,kn
jaaro,kn
sanjeya,kn
beesi,kn
karedheya,kn
nooraru,kn
mellane,kn
mareyagidhe,kn
hoovanthe,kn
nagalu,kn
chaachi,kn
karedha,kn
virala,kn
nadhi,kn
tumbho,kn
kadala,kn
bekanthale,kn
nagisoke,kn
shaakunthale,kn
mohisuvanthale,kn
huu,kn
iduve,kn
badukidu,kn
omme,kn
kampana,kn
kudibaalabeku,kn
aasena,kn
taanage,kn
hutto,kn
nenape,kn
antharala,kn
thiliso,kn
spandhiso,kn
sariyadha,kn
samayake,kn
seriso,kn
kaiyyanu,kn
hididhare,kn
taane,kn
aasare,kn
besugeya,kn
lipsink,en
doubtful,en
esha,kn
doubting,en
changes,en
western,en
edm,en
merical,en
drlg,en
hadta,kn
keltane,kn
written,en
wowwwwwww,en
bottom,en
itzz,en
activate,en
adsense,en
suuuuuuper,en
kipit,en
sissy,en
paartha,en
dhwani,other
tambi,other
hadodanna,kn
hadthira,kn
teri,other
helidda,kn
exite,en
sanjit,name
ditto,kn
chinmayee,kn
lonely,en
hadtira,kn
melodoys,en
notes,en
saeed,en
billa,other
door,en
nanond,kn
bardideeni,kn
sanchith,name
sripada,name
vocalist,en
vilasa,kn
sumadhara,kn
kushiyagide,kn
swarga,kn
gayanadalli,kn
youma,en
nentara,kn
adauru,kn
vtadu,kn
fevert,en
uper,en
ekdam,kn
zakaas,kn
nimmaste,kn
hhii,kn
ripley,en
unable,en
wer,en
myself,en
hansika,kn
kannadigga,kn
scitenfic,en
maddiddini,kn
noddi,kn
dasari,kn
carefully,en
thunderstorms,en
surprise,en
admirable,en
carta,en
cuteness,en
yahan,other
nice,en
sisooo,en
foreseeing,en
holy,en
awww,en
aue,en
lofermandu,en-kn
gamapa,kn
thele,kn
hadthera,kn
pray,en
contentstant,en
hadtare,kn
tera,other
naam,kn
rakh,kn
diya,other
birusaada,kn
kidigedi,kn
kolakannella,kn
kittesedu,kn
hosadondu,kn
kavyarupada,kn
noolinda,kn
becchane,kn
nunupaada,kn
gariyinda,kn
heneda,kn
hombisila,kn
manavella,kn
bisiyaayitu,kn
sanihavu,kn
carntic,en
kelidde,kn
keld,kn
neenage,kn
hamsika,kn
bout,en
sojugada,kn
sooju,kn
mallige,kn
gifted,en
naguva,kn
baaki,kn
samajh,other
nhi,kn
crystal,en
powered,en
wese,en
